"DistrictName","EstablishmentCode","EstablishmentName","BRCName","CRCName","SchoolLevel","ManagementName","LocalityHabitation","SubdivisionName","ConstituencyName","RevenueBlockName","CivicBodyName","WardName","PostOfficeName","PhoneNo","FaxNo","EmailID","Website","LocatedInRuralOrUrban","DiseCode","EstablishedDate","DistrictHQDistance (in Km)","CRCDistance (in Km)","BACDistance (in Km)","IsRecognized","RecognizedBy","ContactPersonName","LowestClass","HighestClass","BoardName"
"West","S0284","PHUNCHEBONG GOVERNMENT PRIMARY SCHOOL","Soreng Brc","Soreng Government Senior Secondary School","PS","State Govt.","PHUNCHEBONG","Soreng","Soreng-chakung","Singling","Singling","Singling - Phuncheybong","Soreng","9593912817","NA","NA","NA","Urban Area","209502","29221","54","5","5","Recognized","State Government","NA","Class 1","Class 5","C.B.S.E."
"West","S1087","RADIANT ACADEMY , SORENG","Soreng Brc","Soreng Government Senior Secondary School","PS","Local Body","SORENG KHARKA BAZAAR","Soreng","Soreng-chakung","Soreng","Singling","Singling Ogeng","Soreng","9733371778","NA","NA","NA","Urban Area","213002","37987.64236111111","76","1","1","Not Recognized","NA","NA","Class 1","Class 5","NA"
"West","S1215","SIKKIM HIMALAYAN ACADEMY, BARIAKHOP","Soreng Brc","Soreng Government Senior Secondary School","PS","Private (Unaided)","BARIAKHOP","Soreng","Daramdin","Soreng","Buriakhop","Upper Buriakhop","Buriakhop","NA","NA","NA","NA","Urban Area","NA","37622.46875","75","1","8","Not Recognized","NA","NA","Class 1","Class 5","NA"
"West","S0344","SINGLING GOVERNMENT JUNIOR HIGH SCHOOL","Soreng Brc","Soreng Government Senior Secondary School","JHS","State Govt.","SINGLING","Soreng","Soreng-chakung","Singling","Singling","Singling Gupadara","Soreng","NA","NA","NA","NA","Urban Area","203601","29952","75","5","5","Recognized","State Board","NA","Class 1","Class 8","C.B.S.E."
"West","S0249","SORENG GOVERNMENT SENIOR SECONDARY SCHOOL","Soreng Brc","Soreng Government Senior Secondary School","SSS","State Govt.","SORENG WEST - SIKKIM","Soreng","Soreng-chakung","Soreng","Soreng","Soreng Lungtung","Soreng","3595253204","NA","NA","NA","Urban Area","200601","15342","115","0","0","Recognized","government of sikkim under hrdd","NA","Class 1","Class 12","C.B.S.E."
"West","S1091","TENDER FEET ACADEMY, SORENG","Soreng Brc","Soreng Government Senior Secondary School","PS","Private (Unaided)","SORENG","Soreng","Soreng-chakung","Soreng","Soreng","Soreng Lungtung","Soreng","NA","NA","NA","NA","Urban Area","NA","39860.64275462963","0","0","0","Not Recognized","NA","NA","Class 1","Class 5","NA"
"West","S0266","THARPU GOVERNMENT SENIOR SECONDARY SCHOOL","Soreng Brc","Soreng Government Senior Secondary School","SSS","State Govt.","THARPU","Soreng","Soreng-chakung","Soreng","Tharpu","Tharpu School","Tharpu","9733084968","NA","tharpuss@gmail.com","NA","Urban Area","NA","18629","90","0","12","Recognized","C.B.S.E","NA","Class 1","Class 12","C.B.S.E."
"West","S0276","THONGLING GOVERNMENT PRIMARY SCHOOL","Soreng Brc","Soreng Government Senior Secondary School","PS","State Govt.","THONGLING","Soreng","Soreng-chakung","Soreng","Dodak","Lower Dodok","Timberbong","NA","NA","NA","NA","Urban Area","NA","29952","45","2","5","Recognized","State Government","NA","Class 1","Class 5","C.B.S.E."
"West","S0262","TIMBURBUNG GOVERNMENT SECONDARY SCHOOL","Soreng Brc","Soreng Government Senior Secondary School","SS","State Govt.","TIMBURBUNG","Soreng","Soreng-chakung","Timberbong","Timburbong","Daragaon Teendhurey","Timberbong","9434153283","NA","NA","NA","Urban Area","NA","15342","70","4","4","Recognized","state government","NA","Class 1","Class 10","C.B.S.E."
"West","S0358","UPPER PAKKIGAON GOVERNMENT PRIMARY SCHOOL","Soreng Brc","Soreng Government Senior Secondary School","PS","State Govt.","UPPER PAKKIGAON","Soreng","Soreng-chakung","Malbasey","Malbasey","Upper Pakkigaon","Malbasey","NA","NA","NA","NA","Urban Area","NA","33604","70","2","7","Recognized","State Government","NA","Class 1","Class 5","C.B.S.E."
"West","S1107","SARASWATI SISHU NIKETAN , RIDHANG","Soreng Brc","Tharpu Government Secondary School","PS","Local Body","RIDHANG TIMBURBONG","Soreng","Soreng-chakung","Soreng","Timburbong","Ridang","Timberbong","9609929510","NA","NA","NA","Urban Area","NA","38718.62916666667","48","20","20","Recognized","VIDYA BHARATI SIKKIM","NA","Class 1","Class 5","NA"
"West","S0264","GANGYAP GOVERNMENT SECONDARY SCHOOL (W)","Daramdin Brc","Gangyap Government secondary School","SS","State Govt.","GANGYAP","Gyalshing","Yoksam-Tashiding","Chongrang","Arithang Chongrang","Upper Chongrang","Yuksom","NA","NA","NA","NA","Urban Area","NA","17533","39","0","10","Recognized","state govt.","NA","Class 1","Class 10","C.B.S.E."
"West","S0363","KONGRI GOVERNMENT PRIMARY SCHOOL","Daramdin Brc","Gangyap Government secondary School","PS","State Govt.","KONGRI","Gyalshing","Yoksam-Tashiding","Kongri","Kongri Labdang","Kongri - Maneydara","Karjee","NA","NA","NA","NA","Urban Area","NA","28856","51","16","35","Recognized","State Government","NA","Class 1","Class 5","NA"
"West","S1242","LABDANG ENGLISH SCHOOL, LABDANG","Daramdin Brc","Gangyap Government secondary School","PS","Private (Unaided)","LABDANG","Gyalshing","Gyalshing-bermiok","Labdang","Kongri Labdang","Kongri - Naku","Karjee","NA","NA","NA","NA","Urban Area","NA","39127","0","0","0","Not Recognized","NA","NA","Class 1","Class 5","NA"
"West","S0360","LABDANG GOVERNMENT SECONDARY SCHOOL","Daramdin Brc","Gangyap Government secondary School","SS","State Govt.","LABDANG","Gyalshing","Yoksam-Tashiding","Labdang","Kongri Labdang","Middle Labdang","Karjee","NA","NA","NA","NA","Urban Area","NA","25204","60","18","40","Recognized","STATE GOVERNMENT","NA","Class 1","Class 10","C.B.S.E."
"West","S0325","LOWER CHONGRANG GOVERNMENT JUNIOR HIGH SCHOOL","Daramdin Brc","Gangyap Government secondary School","JHS","State Govt.","NEPLES/LECHAS","Gyalshing","Yoksam-Tashiding","Chongrang","Arithang Chongrang","Lower Chongrang","Sinek","9733028454","NA","NA","NA","Urban Area","NA","28491","37","3","20","Recognized","STATE GOVERNMENT","NA","Class 1","Class 8","C.B.S.E."
"West","S0356","NESSA ARITHANG GOVERNMENT PRIMARY SCHOOL","Daramdin Brc","Gangyap Government secondary School","PS","State Govt.","NESSA ARITHANG","Gyalshing","Yoksam-Tashiding","Arithang","Arithang Chongrang","Nesa","Tashiding","9647855908","NA","NA","NA","Urban Area","NA","29952","45","4","15","Recognized","state govt.","NA","Class 1","Class 5","NA"
"West","S0366","CHUMANG GOVERNMENT PRIMARY SCHOOL","Yuksom Brc","Gerethang Government Secondary School","PS","State Govt.","CHUMANG VILLAGE","Gyalshing","Yoksam-Tashiding","Gerethang","Arithang Chongrang","Arithang","Gerethang","9733028312","NA","NA","NA","Urban Area","NA","31413","52","2","13","Recognized","STATE GOVERNMENT","NA","Class 1","Class 5","C.B.S.E."
"West","S0281","GERETHANG GOVERNMENT SECONDARY SCHOOL","Yuksom Brc","Gerethang Government Secondary School","SS","State Govt.","GERETHANG","Gyalshing","Yoksam-Tashiding","Gerethang","Gerethang","Upper Gerethang","Gerethang","9474349045","NA","hmgerethangss@gmail.com","NA","Urban Area","600201","19725","65","0","12","Recognized","hrdd","NA","Class 1","Class 10","C.B.S.E."
"West","S0539","LABING GOVERNMENT PRIMARY SCHOOL","Yuksom Brc","Gerethang Government Secondary School","PS","State Govt.","LABING","Gyalshing","Yoksam-Tashiding","Gerethang","Gerethang","Lower Labing","Gerethang","NA","NA","NA","NA","Urban Area","601001","28856","25","3","8","Recognized","NA","NA","Class 1","Class 5","C.B.S.E."
"West","S1042","MOUNT PANDIM ACADEMY, GERETHANG","Yuksom Brc","Gerethang Government Secondary School","JHS","Private (Unaided)","GERETHANG","Gyalshing","Yoksam-Tashiding","Gerethang","Gerethang","Upper Gerethang","Gerethang","9733204563","NA","sharmamanilall@gmail.com","NA","Urban Area","11020600202","36927.66805555556","42","0","12","Recognized","HRDD SIKKIM GOVT.","NA","Class 1","Class 8","NA"
"West","S1037","MOUNT SIMVO BOARDING SCHOOL, ARITHANG","Yuksom Brc","Gerethang Government Secondary School","JHS","Private (Unaided)","ARITHANG WEST SIKKIM","Gyalshing","Yoksam-Tashiding","Arithang","Arithang Chongrang","Arithang","Gerethang","9775965574","NA","MountShimvo@gmail.com","NA","Urban Area","NA","35796.66805555556","50","12","12","Not Recognized","NA","NA","Class 1","Class 8","NA"
"West","S0460","TAMATAM GOVERNMENT JUNIOR HIGH SCHOOL","Yuksom Brc","Gerethang Government Secondary School","JHS","State Govt.","TAMATAM","Gyalshing","Yoksam-Tashiding","Gerethang","Gerethang","Tamatam","Gerethang","9733075246","NA","NA","NA","Urban Area","NA","28917","55","1.5","13","Recognized","STATE GOVERNMENT","NA","Class 1","Class 8","C.B.S.E."
"West","S0540","TINZIRING GOVERNMENT PRIMARY SCHOOL","Yuksom Brc","Gerethang Government Secondary School","PS","State Govt.","TINZIRING","Gyalshing","Yoksam-Tashiding","Gerethang","Arithang Chongrang","Lower Chongrang","Gerethang","NA","NA","NA","NA","Urban Area","NA","29637","45","2","12","Recognized","STATE GOVERNMENT","NA","Class 1","Class 5","C.B.S.E."
"West","S0544","UPPER GERETHANG GOVERNMENT JUNIOR HIGH SCHOOL","Yuksom Brc","Gerethang Government Secondary School","JHS","State Govt.","UPPER GERETHANG","Gyalshing","Yoksam-Tashiding","Yoksam","Gerethang","Upper Gerethang","Gerethang","9593783150","NA","NA","NA","Urban Area","601401","19725","60","5","9","Recognized","STATE GOVERNMENT","NA","Class 1","Class 8","C.B.S.E."
"West","S0377","DHUPPIDARA GOVERNMENT PRIMARY SCHOOL","Daramdin Brc","Karjee Government Secondary School","PS","State Govt.","DHUPPIDARA","Gyalshing","Yoksam-Tashiding","Dhupidara","Dhupidara Narkhola","Upper Dhupidara","Karjee","9593989359","NA","dhupidara_ps@rediffmail.com","NA","Urban Area","NA","29677","80","7","60","Recognized","STATE GOVERNMENT","NA","Class 1","Class 5","C.B.S.E."
"West","S0290","KARJEE GOVERNMENT SECONDARY SCHOOL","Daramdin Brc","Karjee Government Secondary School","SS","State Govt.","KARJEE","Gyalshing","Yoksam-Tashiding","Yoksam","Karchi Mangam","Lower Mangnam","Karjee","NA","NA","NA","NA","Urban Area","NA","25204","80","0","55","Recognized","STATE GOVT.","NA","Class 1","Class 10","C.B.S.E."
"West","S0301","LOWER MANGNAM GOVERNMENT PRIMARY SCHOOL","Daramdin Brc","Karjee Government Secondary School","PS","State Govt.","LOWER MANGNAM","Gyalshing","Yoksam-Tashiding","Tashiding","Karchi Mangam","Mangder","Karjee","9733438223","NA","NA","NA","Urban Area","NA","25977","70","2","60","Recognized","STATE GOVT.","NA","Class 1","Class 5","C.B.S.E."
"West","S0380","MIDDLE POKHARI GOVERNMENT PRIMARY SCHOOL","Daramdin Brc","Karjee Government Secondary School","PS","State Govt.","MIDDLE POKHARI","Gyalshing","Yoksam-Tashiding","Narkhola","Dhupidara Narkhola","Narkhola","Karjee","9733283877","NA","NA","NA","Urban Area","NA","40179","70","12","80","Recognized","hrdd","NA","Class 1","Class 5","C.B.S.E."
"West","S0373","UPPER MANGNAM GOVERNMENT PRIMARY SCHOOL","Daramdin Brc","Karjee Government Secondary School","PS","State Govt.","UPPER MANGNAM","Gyalshing","Yoksam-Tashiding","Gyalshing","Karchi Mangam","Upper Mangnam","Karjee","NA","NA","NA","NA","Urban Area","109101","31680","80","8","60","Recognized","state govt.","NA","Class 1","Class 5","C.B.S.E."
"West","S0347","CHOJO GOVERNMENT PRIMARY SCHOOL","Yuksom Brc","Khechuperi Government Secondary School","PS","State Govt.","CHOJO","Gyalshing","Yoksam-Tashiding","Thingling Ii","Thingling Khechuperi","Tsozo","Khechuperi","9609821353","NA","NA","NA","Urban Area","NA","29221","29","2","28","Recognized","state govt.","NA","Class 1","Class 5","NA"
"West","S0304","DARAPTHANG GOVERNMENT JUNIOR HIGH SCHOOL","Yuksom Brc","Khechuperi Government Secondary School","JHS","State Govt.","DARAPTHANG","Gyalshing","Yoksam-Tashiding","Thingling Ii","Thingling Khechuperi","Thingling-iii","Thingling","NA","NA","NA","NA","Urban Area","600901","29221","28","3","14","Recognized","state govt.","NA","Class 1","Class 8","NA"
"West","S1235","GOOD SHEPHERD NURSERY SCHOOL PS 13TH MILE","Yuksom Brc","Khechuperi Government Secondary School","PS","Private (Unaided)","13TH MILE","Gyalshing","Yoksam-Tashiding","Thingling I","Thingling Khechuperi","Thingling-iii","Thingling","9609865050","NA","NA","NA","Urban Area","11020603703","39448.66805555556","28","12","14","Not Recognized","NA","NA","Class 1","Class 5","NA"
"West","S1033","GOOD WILL ACADEMY, KHECHUPERI-THINGLING","Yuksom Brc","Khechuperi Government Secondary School","PS","Private (Unaided)","KHECHUPERI-THINGLING","Gyalshing","Yoksam-Tashiding","Khechopheri","Thingling Khechuperi","Thingling - I","Khechuperi","9775972173","NA","NA","NA","Urban Area","NA","39125.66805555556","38","1","28","Recognized","HRDD GOVT. OF SIKKIM","NA","Class 1","Class 5","NA"
"West","S0254","KHECHUPERI GOVERNMENT SENIOR SECONDARY SCHOOL","Yuksom Brc","Khechuperi Government Secondary School","SSS","State Govt.","NA","Gyalshing","Yoksam-Tashiding","Khechopheri","Thingling Khechuperi","Thingling - I","Khechuperi","9474355180","NA","NA","NA","Urban Area","NA","17533","35","0","25","Recognized","state govt.","NA","Class 1","Class 12","C.B.S.E."
"West","S0297","LAMATHANG GOVERNMENT PRIMARY SCHOOL","Yuksom Brc","Khechuperi Government Secondary School","PS","State Govt.","LAMATHANG","Gyalshing","Yoksam-Tashiding","Khechopheri","Thingling Khechuperi","Khachoddpalri Khachodpalri Gumpa","Khechuperi","NA","NA","NA","NA","Urban Area","NA","28550","40","4","34","Recognized","STATE GOVERNMENT","NA","Class 1","Class 5","C.B.S.E."
"West","S0777","LETHANG GOVERNMENT PRIMARY SCHOOL","Yuksom Brc","Khechuperi Government Secondary School","PS","State Govt.","LETHANG BUSTY UNDER THINGLING GPU","Gyalshing","Yoksam-Tashiding","Thingling Ii","Thingling Khechuperi","Tsozo","Thingling","NA","NA","NA","NA","Urban Area","NA","28703","30","0","10","Recognized","State Government","NA","Class 1","Class 5","C.B.S.E."
"West","S0339","SIMCHEN GOVERNMENT PRIMARY SCHOOL","Yuksom Brc","Khechuperi Government Secondary School","PS","State Govt.","SIMCHEN","Gyalshing","Yoksam-Tashiding","Khechopheri","Thingling Khechuperi","Khachoddpalri Khachodpalri Gumpa","Khechuperi","NA","NA","NA","NA","Urban Area","NA","29952","36","3","29.5","Recognized","state govt.","NA","Class 1","Class 5","NA"
"West","S0322","THINGLING-II GOVERNMENT PRIMARY SCHOOL","Yuksom Brc","Khechuperi Government Secondary School","PS","State Govt.","THINGLING-II","Gyalshing","Yoksam-Tashiding","Khechopheri","Thingling Khechuperi","Thingling-ii","Khechuperi","9775961546","NA","NA","NA","Urban Area","603701","36892","38","1.5","28","Recognized","state govt.","NA","Class 1","Class 5","NA"
"West","S0335","MIDDLE CHONGRANG GOVERNMENT JUNIOR HIGH SCHOOL","Gyalshing Brc","Legship Government Senior Secondary School","JHS","State Govt.","ARITHANG CHONGRANG","Gyalshing","Yoksam-Tashiding","Arithang","Arithang Chongrang","Middle Chongrang","Tashiding","9735022572","NA","NA","NA","Urban Area","NA","29587","60","10","20","Recognized","state govt.","NA","Class 1","Class 8","C.B.S.E."
"West","S1034","(I.E.C) INDIAN EVANGALISTIC CRUSADE MISSION PRIMARY SCHOOL, RIMBI","Yuksom Brc","Melli Government Secondary School","PS","Private (Unaided)","RIMBI/ SINGLITAM BUSTY","Gyalshing","Yoksam-Tashiding","Yoksam","Melli","Upper Melli Melli Gumpa","Rimbi","9735085992","NA","NA","NA","Urban Area","NA","33970.66805555556","21","4","20","Not Recognized","NA","NA","Class 1","Class 5","C.B.S.E."
"West","S0312","BOOM MELLI GOVERNMENT PRIMARY SCHOOL","Yuksom Brc","Melli Government Secondary School","PS","State Govt.","BOOM MELLI","Gyalshing","Yoksam-Tashiding","Melliaching","Melli","Lower Meliaching","Rimbi","NA","NA","NA","NA","Urban Area","NA","31778","20","8","21","Recognized","STATE GOVT.","NA","Class 1","Class 5","NA"
"West","S0287","MELLI-ACHING GOVERNMENT SECONDARY SCHOOL","Yuksom Brc","Melli Government Secondary School","SS","State Govt.","MELLI ACHING","Gyalshing","Yoksam-Tashiding","Melliaching","Melli","Upper Melliaching","Melli-Aching","NA","NA","melliachingss@gmail.com","NA","Urban Area","6007001","22282","31","22","22","Recognized","state govt.","NA","Class 1","Class 10","C.B.S.E."
"West","S0294","SINGLITAM GOVERNMENT PRIMARY SCHOOL","Yuksom Brc","Melli Government Secondary School","PS","State Govt.","SINGLITAM","Gyalshing","Yoksam-Tashiding","Singlitam","Melli","Singlitam","Rimbi","NA","NA","NA","NA","Urban Area","NA","28491","14","3","22","Recognized","state govt.","NA","Class 1","Class 5","NA"
"West","S0327","TATHANG GOVERNMENT PRIMARY SCHOOL","Yuksom Brc","Melli Government Secondary School","PS","State Govt.","TATHANG","Gyalshing","Yoksam-Tashiding","Meli","Melli","Lower Melli","Melli-Aching","9609879006","NA","NA","NA","Urban Area","11020602601","27807","23","3","24","Recognized","STATE GOVT.","NA","Class 1","Class 5","NA"
"West","S0352","TIMBRONG GOVERNMENT JUNIOR HIGH SCHOOL","Yuksom Brc","Melli Government Secondary School","JHS","State Govt.","TIMBRONG","Gyalshing","Yoksam-Tashiding","Khechopheri","Melli","Timbrong","Rimbi","9609833528","NA","NA","NA","Urban Area","NA","29221","32","25","25","Recognized","state govt.","NA","Class 1","Class 8","C.B.S.E."
"West","S0538","TOPUNG GOVERNMENT PRIMARY SCHOOL","Yuksom Brc","Melli Government Secondary School","PS","State Govt.","TOPUNG","Gyalshing","Yoksam-Tashiding","Yoksam","Melli","Topung","Rimbi","9593604616","NA","NA","NA","Urban Area","11020602501","29587","33","12","25","Recognized","STATE GOVERNMENT","NA","Class 1","Class 5","C.B.S.E."
"West","S1044","VIDYA SAGAR GYANPETH, TATHANG","Yuksom Brc","Melli Government Secondary School","JHS","Local Body","TATHANG","Gyalshing","Yoksam-Tashiding","Meli","Melli","Lower Melli","Pelling","9800778208","NA","NA","NA","Urban Area","NA","37987.66805555556","25","2","20","Not Recognized","NA","NA","Class 1","Class 8","NA"
"West","S1433","EKLAVYA MODEL RESIDENTAL SCHOOL","Yuksom Brc","Tashiding Government Senior Secondary School","SSS","Private (Unaided)","GANGYAP","Gyalshing","Yoksam-Tashiding","Yoksam","Tashiding","Tashiding Tashiding Chogyal Lhakhang Gumpa","Sinek","NA","NA","emrsgangyap@gmail.com","NA","Urban Area","NA","39174.44236111111","20","20","20","Recognized","CBSE","NA","Class 1","Class 12","C.B.S.E."
"West","S1047","HIMALAYAN RADIANT ACADEMY, TASHIDING","Yuksom Brc","Tashiding Government Senior Secondary School","JHS","Local Body","TASHIDING LASSO","Gyalshing","Yoksam-Tashiding","Laso","Tashiding","Upper Lasso","Sinek","NA","NA","NA","NA","Urban Area","11020602902","32905.66805555556","35","0.4","20","Recognized","HUMAN RESOURCE DEV. DEPTT.","NA","Class 1","Class 8","NA"
"West","S1048","MARIGOLD ACADEMY, GANGYAP","Yuksom Brc","Tashiding Government Senior Secondary School","LPS","Private (Unaided)","GANGYAP","Gyalshing","Yoksam-Tashiding","Gangyap","Tashiding","Ganggep Sinen Ngadak Gumpa","Sinek","9733098355 / 8348169987","NA","NA","NA","Urban Area","NA","37987.66805555556","50","14","20","Recognized","GOVT. OF SIKKIM","NA","Class 1","Class 5","NA"
"West","S1040","MARIGOLD ACADEMY, POKHARI DARA, TASHIDING","Yuksom Brc","Tashiding Government Senior Secondary School","PS","Private (Unaided)","UPPER CHONGRANG, WEST SIKKIM","Gyalshing","Yoksam-Tashiding","Gerethang","Arithang Chongrang","Upper Chongrang","Gerethang","9733098355/9733133050","NA","NA","NA","Urban Area","NA","36206.66805555556","50","40","20","Recognized","H.R.D.D","NA","Class 1","Class 5","NA"
"West","S0383","NAMBU TAREN GOVERNMENT PRIMARY SCHOOL","Yuksom Brc","Tashiding Government Senior Secondary School","PS","State Govt.","NAMBU TAREN","Gyalshing","Yoksam-Tashiding","Gangyap","Tashiding","Ganggep Sinen Ngadak Gumpa","Sinek","9933724765","NA","NA","NA","Urban Area","603301","32874","57","14","25","Recognized","STATE GOVERNMENT","NA","Class 1","Class 5","C.B.S.E."
"West","S0381","NAMBUMANGTHANG GOVERNMENT PRIMARY SCHOOL","Yuksom Brc","Tashiding Government Senior Secondary School","PS","State Govt.","GANGYAP BLOCK","Gyalshing","Yoksam-Tashiding","Gangyap","Tashiding","Upper Lasso","Sinek","NA","NA","NA","NA","Urban Area","11020601701","28491","50","13","22","Recognized","STATE GOVT.","NA","Class 1","Class 5","C.B.S.E."
